is_deleted;account_id;balance_date;closing_available_balance;closing_balance;closing_balance_national;credit_turn_over;credit_turn_over_national;currency;debet_turn_over;debet_turn_over_national;opening_balance;opening_balance_national;rate
0;KZ75125KZT2069101999;2015-10-07;407;407;203.5;26;13;EUR;null;null;381;190.5;0.5
0;KZ75125KZT2069101999;2015-10-08;468;468;234;61;30.5;EUR;null;null;407;203.5;0.5
0;KZ75125KZT2069101999;2015-10-09;567;567;283.5;99;49.5;EUR;null;null;468;234;0.5
0;KZ75125KZT2069101999;2015-10-10;655;655;327.5;88;44;EUR;null;null;567;283.5;0.5
0;KZ75125KZT2069101999;2015-10-11;560;560;280;null;null;EUR;95;47.5;655;327.5;0.5
0;KZ75125KZT2069101999;2015-10-12;514;514;257;null;null;EUR;46;23;560;280;0.5
0;KZ75125KZT2069101999;2015-10-13;552;552;276;38;19;EUR;null;null;514;257;0.5
0;KZ75125KZT2069101999;2015-10-14;609;609;304.5;57;28.5;EUR;null;null;552;276;0.5
0;KZ75125KZT2069101999;2015-10-15;689;689;344.5;80;40;EUR;null;null;609;304.5;0.5
0;KZ75125KZT2069101999;2015-10-16;606;606;303;null;null;EUR;83;41.5;689;344.5;0.5
0;KZ75125KZT2069101999;2015-10-17;664;664;332;58;29;EUR;null;null;606;303;0.5
0;KZ75125KZT2069101999;2015-10-18;569;569;284.5;null;null;EUR;95;47.5;664;332;0.5
0;KZ75125KZT2069101999;2015-10-19;642;642;321;73;36.5;EUR;null;null;569;284.5;0.5
0;KZ75125KZT2069101999;2015-10-20;557;557;278.5;null;null;EUR;85;42.5;642;321;0.5
0;KZ75125KZT2069101999;2015-10-21;467;467;233.5;null;null;EUR;90;45;557;278.5;0.5
0;KZ75125KZT2069101999;2015-10-22;509;509;254.5;42;21;EUR;null;null;467;233.5;0.5
0;KZ75125KZT2069101999;2015-10-23;597;597;298.5;88;44;EUR;null;null;509;254.5;0.5
0;KZ75125KZT2069101999;2015-10-24;632;632;316;35;17.5;EUR;null;null;597;298.5;0.5
0;KZ75125KZT2069101999;2015-10-25;641;641;320.5;9;4.5;EUR;null;null;632;316;0.5
0;KZ75125KZT2069101999;2015-10-26;588;588;294;null;null;EUR;53;26.5;641;320.5;0.5
0;KZ75125KZT2069101999;2015-10-27;520;520;260;null;null;EUR;68;34;588;294;0.5
0;KZ75125KZT2069101999;2015-10-28;571;571;285.5;51;25.5;EUR;null;null;520;260;0.5
0;KZ75125KZT2069101999;2015-10-29;503;503;251.5;null;null;EUR;68;34;571;285.5;0.5
0;KZ75125KZT2069101999;2015-10-30;432;432;216;null;null;EUR;71;35.5;503;251.5;0.5
0;KZ75125KZT2069101999;2015-10-31;498;498;249;66;33;EUR;null;null;432;216;0.5
0;KZ75125KZT2069101999;2015-11-01;525;525;262.5;27;13.5;EUR;null;null;498;249;0.5
0;KZ75125KZT2069101999;2015-11-02;447;447;223.5;null;null;EUR;78;39;525;262.5;0.5
0;KZ75125KZT2069101999;2015-11-03;399;399;199.5;null;null;EUR;48;24;447;223.5;0.5
0;KZ75125KZT2069101999;2015-11-04;427;427;213.5;28;14;EUR;null;null;399;199.5;0.5
0;KZ75125KZT2069101999;2015-11-05;471;471;235.5;44;22;EUR;null;null;427;213.5;0.5
0;KZ75125KZT2069101999;2015-11-06;423;423;211.5;null;null;EUR;48;24;471;235.5;0.5
0;KZ75125KZT2069101999;2015-11-07;473;473;236.5;50;25;EUR;null;null;423;211.5;0.5
0;KZ75125KZT2069101999;2015-11-08;500;500;250;27;13.5;EUR;null;null;473;236.5;0.5
0;KZ75125KZT2069101999;2015-11-09;507;507;253.5;7;3.5;EUR;null;null;500;250;0.5
0;KZ75125KZT2069101999;2015-11-10;425;425;212.5;null;null;EUR;82;41;507;253.5;0.5
0;KZ75125KZT2069101999;2015-11-11;350;350;175;null;null;EUR;75;37.5;425;212.5;0.5
0;KZ75125KZT2069101999;2015-11-12;434;434;217;84;42;EUR;null;null;350;175;0.5
0;KZ75125KZT2069101999;2015-11-13;466;466;233;32;16;EUR;null;null;434;217;0.5
0;KZ75125KZT2069101999;2015-11-14;561;561;280.5;95;47.5;EUR;null;null;466;233;0.5
0;KZ75125KZT2069101999;2015-11-15;586;586;293;25;12.5;EUR;null;null;561;280.5;0.5
0;KZ75125KZT2069101999;2015-11-16;561;561;280.5;null;null;EUR;25;12.5;586;293;0.5
0;KZ75125KZT2069101999;2015-11-17;532;532;266;null;null;EUR;29;14.5;561;280.5;0.5
0;KZ75125KZT2069101999;2015-11-18;519;519;259.5;null;null;EUR;13;6.5;532;266;0.5
0;KZ75125KZT2069101999;2015-11-19;532;532;266;13;6.5;EUR;null;null;519;259.5;0.5
0;KZ75125KZT2069101999;2015-11-20;509;509;254.5;null;null;EUR;23;11.5;532;266;0.5
0;KZ75125KZT2069101999;2015-11-21;414;414;207;null;null;EUR;95;47.5;509;254.5;0.5
0;KZ75125KZT2069101999;2015-11-22;422;422;211;8;4;EUR;null;null;414;207;0.5
0;KZ75125KZT2069101999;2015-11-23;423;423;211.5;1;0.5;EUR;null;null;422;211;0.5
0;KZ75125KZT2069101999;2015-11-24;460;460;230;37;18.5;EUR;null;null;423;211.5;0.5
0;KZ75125KZT2069101999;2015-11-25;361;361;180.5;null;null;EUR;99;49.5;460;230;0.5
0;KZ75125KZT2069101999;2015-11-26;339;339;169.5;null;null;EUR;22;11;361;180.5;0.5
0;KZ75125KZT2069101999;2015-11-27;244;244;122;null;null;EUR;95;47.5;339;169.5;0.5
0;KZ75125KZT2069101999;2015-11-28;207;207;103.5;null;null;EUR;37;18.5;244;122;0.5
0;KZ75125KZT2069101999;2015-11-29;140;140;70;null;null;EUR;67;33.5;207;103.5;0.5
0;KZ75125KZT2069101999;2015-11-30;55;55;27.5;null;null;EUR;85;42.5;140;70;0.5
0;KZ75125KZT2069101999;2015-12-01;-26;-26;-13;null;null;EUR;81;40.5;55;27.5;0.5
0;KZ75125KZT2069101999;2015-12-02;56;56;28;82;41;EUR;null;null;-26;-13;0.5
0;KZ75125KZT2069101999;2015-12-03;143;143;71.5;87;43.5;EUR;null;null;56;28;0.5
0;KZ75125KZT2069101999;2015-12-04;218;218;109;75;37.5;EUR;null;null;143;71.5;0.5
0;KZ75125KZT2069101999;2015-12-05;229;229;114.5;11;5.5;EUR;null;null;218;109;0.5
0;KZ75125KZT2069101999;2015-12-06;186;186;93;null;null;EUR;43;21.5;229;114.5;0.5
0;KZ75125KZT2069101999;2015-12-07;163;163;81.5;null;null;EUR;23;11.5;186;93;0.5
0;KZ75125KZT2069101999;2015-12-08;110;110;55;null;null;EUR;53;26.5;163;81.5;0.5
0;KZ75125KZT2069101999;2015-12-09;109;109;54.5;null;null;EUR;1;0.5;110;55;0.5
0;KZ75125KZT2069101999;2015-12-10;39;39;19.5;null;null;EUR;70;35;109;54.5;0.5
0;KZ75125KZT2069101999;2015-12-11;73;73;36.5;34;17;EUR;null;null;39;19.5;0.5
0;KZ75125KZT2069101999;2015-12-12;20;20;10;null;null;EUR;53;26.5;73;36.5;0.5
0;KZ75125KZT2069101999;2015-12-13;-8;-8;-4;null;null;EUR;28;14;20;10;0.5
0;KZ75125KZT2069101999;2015-12-14;-58;-58;-29;null;null;EUR;50;25;-8;-4;0.5
0;KZ75125KZT2069101999;2015-12-15;-113;-113;-56.5;null;null;EUR;55;27.5;-58;-29;0.5
0;KZ75125KZT2069101999;2015-12-16;-183;-183;-91.5;null;null;EUR;70;35;-113;-56.5;0.5
0;KZ75125KZT2069101999;2015-12-17;-282;-282;-141;null;null;EUR;99;49.5;-183;-91.5;0.5
0;KZ75125KZT2069101999;2015-12-18;-284;-284;-142;null;null;EUR;2;1;-282;-141;0.5
0;KZ75125KZT2069101999;2015-12-19;-320;-320;-160;null;null;EUR;36;18;-284;-142;0.5
0;KZ75125KZT2069101999;2015-12-20;-290;-290;-145;30;15;EUR;null;null;-320;-160;0.5
0;KZ75125KZT2069101999;2015-12-21;-260;-260;-130;30;15;EUR;null;null;-290;-145;0.5
0;KZ75125KZT2069101999;2015-12-22;-177;-177;-88.5;83;41.5;EUR;null;null;-260;-130;0.5
0;KZ75125KZT2069101999;2015-12-23;-129;-129;-64.5;48;24;EUR;null;null;-177;-88.5;0.5
0;KZ75125KZT2069101999;2015-12-24;-157;-157;-78.5;null;null;EUR;28;14;-129;-64.5;0.5
0;KZ75125KZT2069101999;2015-12-25;-117;-117;-58.5;40;20;EUR;null;null;-157;-78.5;0.5
0;KZ75125KZT2069101999;2015-12-26;-104;-104;-52;13;6.5;EUR;null;null;-117;-58.5;0.5
0;KZ75125KZT2069101999;2015-12-27;-140;-140;-70;null;null;EUR;36;18;-104;-52;0.5
0;KZ75125KZT2069101999;2015-12-28;-231;-231;-115.5;null;null;EUR;91;45.5;-140;-70;0.5
0;KZ75125KZT2069101999;2015-12-29;-288;-288;-144;null;null;EUR;57;28.5;-231;-115.5;0.5
0;KZ75125KZT2069101999;2015-12-30;-310;-310;-155;null;null;EUR;22;11;-288;-144;0.5
0;KZ75125KZT2069101999;2015-12-31;-272;-272;-136;38;19;EUR;null;null;-310;-155;0.5
0;KZ75125KZT2069101999;2016-01-01;-342;-342;-171;null;null;EUR;70;35;-272;-136;0.5
0;KZ75125KZT2069101999;2016-01-02;-319;-319;-159.5;23;11.5;EUR;null;null;-342;-171;0.5
0;KZ75125KZT2069101999;2016-01-03;-406;-406;-203;null;null;EUR;87;43.5;-319;-159.5;0.5
0;KZ75125KZT2069101999;2016-01-04;-490;-490;-245;null;null;EUR;84;42;-406;-203;0.5
0;KZ75125KZT2069101999;2016-01-05;-402;-402;-201;88;44;EUR;null;null;-490;-245;0.5
0;KZ75125KZT2069101999;2016-01-06;-367;-367;-183.5;35;17.5;EUR;null;null;-402;-201;0.5
0;KZ75125KZT2069101999;2016-01-07;-435;-435;-217.5;null;null;EUR;68;34;-367;-183.5;0.5
0;KZ75125KZT2069101999;2016-01-08;-388;-388;-194;47;23.5;EUR;null;null;-435;-217.5;0.5
0;KZ75125KZT2069101999;2016-01-09;-357;-357;-178.5;31;15.5;EUR;null;null;-388;-194;0.5
0;KZ75125KZT2069101999;2016-01-10;-362;-362;-181;null;null;EUR;5;2.5;-357;-178.5;0.5
0;KZ75125KZT2069101999;2016-01-11;-308;-308;-154;54;27;EUR;null;null;-362;-181;0.5
0;KZ75125KZT2069101999;2016-01-12;-370;-370;-185;null;null;EUR;62;31;-308;-154;0.5
0;KZ75125KZT2069101999;2016-01-13;-328;-328;-164;42;21;EUR;null;null;-370;-185;0.5
0;KZ75125KZT2069101999;2016-01-14;-331;-331;-165.5;null;null;EUR;3;1.5;-328;-164;0.5
0;KZ75125KZT2069101999;2016-01-15;-261;-261;-130.5;70;35;EUR;null;null;-331;-165.5;0.5
0;KZ75125KZT2069101999;2016-01-16;-323;-323;-161.5;null;null;EUR;62;31;-261;-130.5;0.5
0;KZ75125KZT2069101999;2016-01-17;-326;-326;-163;null;null;EUR;3;1.5;-323;-161.5;0.5
0;KZ75125KZT2069101999;2016-01-18;-384;-384;-192;null;null;EUR;58;29;-326;-163;0.5
0;KZ75125KZT2069101999;2016-01-19;-395;-395;-197.5;null;null;EUR;11;5.5;-384;-192;0.5
0;KZ75125KZT2069101999;2016-01-20;-434;-434;-217;null;null;EUR;39;19.5;-395;-197.5;0.5
0;KZ75125KZT2069101999;2016-01-21;-476;-476;-238;null;null;EUR;42;21;-434;-217;0.5
0;KZ75125KZT2069101999;2016-01-22;-552;-552;-276;null;null;EUR;76;38;-476;-238;0.5
0;KZ75125KZT2069101999;2016-01-23;-572;-572;-286;null;null;EUR;20;10;-552;-276;0.5
0;KZ75125KZT2069101999;2016-01-24;-492;-492;-246;80;40;EUR;null;null;-572;-286;0.5
0;KZ75125KZT2069101999;2016-01-25;-451;-451;-225.5;41;20.5;EUR;null;null;-492;-246;0.5
0;KZ75125KZT2069101999;2016-01-26;-401;-401;-200.5;50;25;EUR;null;null;-451;-225.5;0.5
0;KZ75125KZT2069101999;2016-01-27;-401;-401;-200.5;null;null;EUR;0;0;-401;-200.5;0.5
0;KZ75125KZT2069101999;2016-01-28;-497;-497;-248.5;null;null;EUR;96;48;-401;-200.5;0.5
0;KZ75125KZT2069101999;2016-01-29;-582;-582;-291;null;null;EUR;85;42.5;-497;-248.5;0.5
0;KZ75125KZT2069101999;2016-01-30;-500;-500;-250;82;41;EUR;null;null;-582;-291;0.5
0;KZ75125KZT2069101999;2016-01-31;-502;-502;-251;null;null;EUR;2;1;-500;-250;0.5
0;KZ75125KZT2069101999;2016-02-01;-551;-551;-275.5;null;null;EUR;49;24.5;-502;-251;0.5
0;KZ75125KZT2069101999;2016-02-02;-529;-529;-264.5;22;11;EUR;null;null;-551;-275.5;0.5
0;KZ75125KZT2069101999;2016-02-03;-448;-448;-224;81;40.5;EUR;null;null;-529;-264.5;0.5
0;KZ75125KZT2069101999;2016-02-04;-494;-494;-247;null;null;EUR;46;23;-448;-224;0.5
0;KZ75125KZT2069101999;2016-02-05;-535;-535;-267.5;null;null;EUR;41;20.5;-494;-247;0.5
0;KZ75125KZT2069101999;2016-02-06;-473;-473;-236.5;62;31;EUR;null;null;-535;-267.5;0.5
0;KZ75125KZT2069101999;2016-02-07;-444;-444;-222;29;14.5;EUR;null;null;-473;-236.5;0.5
0;KZ75125KZT2069101999;2016-02-08;-451;-451;-225.5;null;null;EUR;7;3.5;-444;-222;0.5
0;KZ75125KZT2069101999;2016-02-09;-470;-470;-235;null;null;EUR;19;9.5;-451;-225.5;0.5
0;KZ75125KZT2069101999;2016-02-10;-470;-470;-235;null;null;EUR;0;0;-470;-235;0.5
0;KZ75125KZT2069101999;2016-02-11;-544;-544;-272;null;null;EUR;74;37;-470;-235;0.5
0;KZ75125KZT2069101999;2016-02-12;-561;-561;-280.5;null;null;EUR;17;8.5;-544;-272;0.5
0;KZ75125KZT2069101999;2016-02-13;-634;-634;-317;null;null;EUR;73;36.5;-561;-280.5;0.5
0;KZ75125KZT2069101999;2016-02-14;-624;-624;-312;10;5;EUR;null;null;-634;-317;0.5
0;KZ75125KZT2069101999;2016-02-15;-593;-593;-296.5;31;15.5;EUR;null;null;-624;-312;0.5
0;KZ75125KZT2069101999;2016-02-16;-674;-674;-337;null;null;EUR;81;40.5;-593;-296.5;0.5
0;KZ75125KZT2069101999;2016-02-17;-722;-722;-361;null;null;EUR;48;24;-674;-337;0.5
0;KZ75125KZT2069101999;2016-02-18;-751;-751;-375.5;null;null;EUR;29;14.5;-722;-361;0.5
0;KZ75125KZT2069101999;2016-02-19;-725;-725;-362.5;26;13;EUR;null;null;-751;-375.5;0.5
0;KZ75125KZT2069101999;2016-02-20;-697;-697;-348.5;28;14;EUR;null;null;-725;-362.5;0.5
0;KZ75125KZT2069101999;2016-02-21;-653;-653;-326.5;44;22;EUR;null;null;-697;-348.5;0.5
0;KZ75125KZT2069101999;2016-02-22;-566;-566;-283;87;43.5;EUR;null;null;-653;-326.5;0.5
0;KZ75125KZT2069101999;2016-02-23;-609;-609;-304.5;null;null;EUR;43;21.5;-566;-283;0.5
0;KZ75125KZT2069101999;2016-02-24;-554;-554;-277;55;27.5;EUR;null;null;-609;-304.5;0.5
0;KZ75125KZT2069101999;2016-02-25;-499;-499;-249.5;55;27.5;EUR;null;null;-554;-277;0.5
0;KZ75125KZT2069101999;2016-02-26;-560;-560;-280;null;null;EUR;61;30.5;-499;-249.5;0.5
0;KZ75125KZT2069101999;2016-02-27;-617;-617;-308.5;null;null;EUR;57;28.5;-560;-280;0.5
0;KZ75125KZT2069101999;2016-02-28;-526;-526;-263;91;45.5;EUR;null;null;-617;-308.5;0.5
0;KZ75125KZT2069101999;2016-02-29;-587;-587;-293.5;null;null;EUR;61;30.5;-526;-263;0.5
0;KZ75125KZT2069101999;2016-03-01;-579;-579;-289.5;8;4;EUR;null;null;-587;-293.5;0.5
0;KZ75125KZT2069101999;2016-03-02;-531;-531;-265.5;48;24;EUR;null;null;-579;-289.5;0.5
0;KZ75125KZT2069101999;2016-03-03;-598;-598;-299;null;null;EUR;67;33.5;-531;-265.5;0.5
0;KZ75125KZT2069101999;2016-03-04;-576;-576;-288;22;11;EUR;null;null;-598;-299;0.5
0;KZ75125KZT2069101999;2016-03-05;-567;-567;-283.5;9;4.5;EUR;null;null;-576;-288;0.5
0;KZ75125KZT2069101999;2016-03-06;-561;-561;-280.5;6;3;EUR;null;null;-567;-283.5;0.5
0;KZ75125KZT2069101999;2016-03-07;-485;-485;-242.5;76;38;EUR;null;null;-561;-280.5;0.5
0;KZ75125KZT2069101999;2016-03-08;-458;-458;-229;27;13.5;EUR;null;null;-485;-242.5;0.5
0;KZ75125KZT2069101999;2016-03-09;-363;-363;-181.5;95;47.5;EUR;null;null;-458;-229;0.5
0;KZ75125KZT2069101999;2016-03-10;-298;-298;-149;65;32.5;EUR;null;null;-363;-181.5;0.5
0;KZ75125KZT2069101999;2016-03-11;-343;-343;-171.5;null;null;EUR;45;22.5;-298;-149;0.5
0;KZ75125KZT2069101999;2016-03-12;-404;-404;-202;null;null;EUR;61;30.5;-343;-171.5;0.5
0;KZ75125KZT2069101999;2016-03-13;-449;-449;-224.5;null;null;EUR;45;22.5;-404;-202;0.5
0;KZ75125KZT2069101999;2016-03-14;-373;-373;-186.5;76;38;EUR;null;null;-449;-224.5;0.5
0;KZ75125KZT2069101999;2016-03-15;-354;-354;-177;19;9.5;EUR;null;null;-373;-186.5;0.5
0;KZ75125KZT2069101999;2016-03-16;-427;-427;-213.5;null;null;EUR;73;36.5;-354;-177;0.5
0;KZ75125KZT2069101999;2016-03-17;-350;-350;-175;77;38.5;EUR;null;null;-427;-213.5;0.5
0;KZ75125KZT2069101999;2016-03-18;-444;-444;-222;null;null;EUR;94;47;-350;-175;0.5
0;KZ75125KZT2069101999;2016-03-19;-430;-430;-215;14;7;EUR;null;null;-444;-222;0.5
0;KZ75125KZT2069101999;2016-03-20;-388;-388;-194;42;21;EUR;null;null;-430;-215;0.5
0;KZ75125KZT2069101999;2016-03-21;-383;-383;-191.5;5;2.5;EUR;null;null;-388;-194;0.5
0;KZ75125KZT2069101999;2016-03-22;-359;-359;-179.5;24;12;EUR;null;null;-383;-191.5;0.5
0;KZ75125KZT2069101999;2016-03-23;-292;-292;-146;67;33.5;EUR;null;null;-359;-179.5;0.5
0;KZ75125KZT2069101999;2016-03-24;-217;-217;-108.5;75;37.5;EUR;null;null;-292;-146;0.5
0;KZ75125KZT2069101999;2016-03-25;-278;-278;-139;null;null;EUR;61;30.5;-217;-108.5;0.5
0;KZ75125KZT2069101999;2016-03-26;-189;-189;-94.5;89;44.5;EUR;null;null;-278;-139;0.5
0;KZ75125KZT2069101999;2016-03-27;-180;-180;-90;9;4.5;EUR;null;null;-189;-94.5;0.5
0;KZ75125KZT2069101999;2016-03-28;-136;-136;-68;44;22;EUR;null;null;-180;-90;0.5
0;KZ75125KZT2069101999;2016-03-29;-56;-56;-28;80;40;EUR;null;null;-136;-68;0.5
0;KZ75125KZT2069101999;2016-03-30;9;9;4.5;65;32.5;EUR;null;null;-56;-28;0.5
0;KZ75125KZT2069101999;2016-03-31;92;92;46;83;41.5;EUR;null;null;9;4.5;0.5
0;KZ75125KZT2069101999;2016-04-01;128;128;64;36;18;EUR;null;null;92;46;0.5
0;KZ75125KZT2069101999;2016-04-02;46;46;23;null;null;EUR;82;41;128;64;0.5
0;KZ75125KZT2069101999;2016-04-03;-32;-32;-16;null;null;EUR;78;39;46;23;0.5
0;KZ75125KZT2069101999;2016-04-04;28;28;14;60;30;EUR;null;null;-32;-16;0.5
0;KZ75125KZT2069101999;2016-04-05;-37;-37;-18.5;null;null;EUR;65;32.5;28;14;0.5
0;KZ75125KZT2069101999;2016-04-06;28;28;14;65;32.5;EUR;null;null;-37;-18.5;0.5
0;KZ75125KZT2069101999;2016-04-07;103;103;51.5;75;37.5;EUR;null;null;28;14;0.5
0;KZ75125KZT2069101999;2016-04-08;82;82;41;null;null;EUR;21;10.5;103;51.5;0.5
0;KZ75125KZT2069101999;2016-04-09;63;63;31.5;null;null;EUR;19;9.5;82;41;0.5
0;KZ75125KZT2069101999;2016-04-10;111;111;55.5;48;24;EUR;null;null;63;31.5;0.5
0;KZ75125KZT2069101999;2016-04-11;114;114;57;3;1.5;EUR;null;null;111;55.5;0.5
0;KZ75125KZT2069101999;2016-04-12;157;157;78.5;43;21.5;EUR;null;null;114;57;0.5
0;KZ75125KZT2069101999;2016-04-13;90;90;45;null;null;EUR;67;33.5;157;78.5;0.5
0;KZ75125KZT2069101999;2016-04-14;137;137;68.5;47;23.5;EUR;null;null;90;45;0.5
0;KZ75125KZT2069101999;2016-04-15;221;221;110.5;84;42;EUR;null;null;137;68.5;0.5
0;KZ75125KZT2069101999;2016-04-16;136;136;68;null;null;EUR;85;42.5;221;110.5;0.5
0;KZ75125KZT2069101999;2016-04-17;55;55;27.5;null;null;EUR;81;40.5;136;68;0.5
0;KZ75125KZT2069101999;2016-04-18;86;86;43;31;15.5;EUR;null;null;55;27.5;0.5
0;KZ75125KZT2069101999;2016-04-19;115;115;57.5;29;14.5;EUR;null;null;86;43;0.5
0;KZ75125KZT2069101999;2016-04-20;39;39;19.5;null;null;EUR;76;38;115;57.5;0.5
0;KZ75125KZT2069101999;2016-04-21;100;100;50;61;30.5;EUR;null;null;39;19.5;0.5
0;KZ75125KZT2069101999;2016-04-22;153;153;76.5;53;26.5;EUR;null;null;100;50;0.5
0;KZ75125KZT2069101999;2016-04-23;159;159;79.5;6;3;EUR;null;null;153;76.5;0.5
0;KZ75125KZT2069101999;2016-04-24;160;160;80;1;0.5;EUR;null;null;159;79.5;0.5
0;KZ75125KZT2069101999;2016-04-25;254;254;127;94;47;EUR;null;null;160;80;0.5
0;KZ75125KZT2069101999;2016-04-26;175;175;87.5;null;null;EUR;79;39.5;254;127;0.5
0;KZ75125KZT2069101999;2016-04-27;198;198;99;23;11.5;EUR;null;null;175;87.5;0.5
0;KZ75125KZT2069101999;2016-04-28;212;212;106;14;7;EUR;null;null;198;99;0.5
0;KZ75125KZT2069101999;2016-04-29;279;279;139.5;67;33.5;EUR;null;null;212;106;0.5
0;KZ75125KZT2069101999;2016-04-30;341;341;170.5;62;31;EUR;null;null;279;139.5;0.5
0;KZ75125KZT2069101999;2016-05-01;433;433;216.5;92;46;EUR;null;null;341;170.5;0.5
0;KZ75125KZT2069101999;2016-05-02;353;353;176.5;null;null;EUR;80;40;433;216.5;0.5
0;KZ75125KZT2069101999;2016-05-03;342;342;171;null;null;EUR;11;5.5;353;176.5;0.5
0;KZ75125KZT2069101999;2016-05-04;278;278;139;null;null;EUR;64;32;342;171;0.5
0;KZ75125KZT2069101999;2016-05-05;326;326;163;48;24;EUR;null;null;278;139;0.5
0;KZ75125KZT2069101999;2016-05-06;276;276;138;null;null;EUR;50;25;326;163;0.5
0;KZ75125KZT2069101999;2016-05-07;362;362;181;86;43;EUR;null;null;276;138;0.5
0;KZ75125KZT2069101999;2016-05-08;322;322;161;null;null;EUR;40;20;362;181;0.5
0;KZ75125KZT2069101999;2016-05-09;391;391;195.5;69;34.5;EUR;null;null;322;161;0.5
0;KZ75125KZT2069101999;2016-05-10;379;379;189.5;null;null;EUR;12;6;391;195.5;0.5
0;KZ75125KZT2069101999;2016-05-11;432;432;216;53;26.5;EUR;null;null;379;189.5;0.5
0;KZ75125KZT2069101999;2016-05-12;402;402;201;null;null;EUR;30;15;432;216;0.5
0;KZ75125KZT2069101999;2016-05-13;461;461;230.5;59;29.5;EUR;null;null;402;201;0.5
0;KZ75125KZT2069101999;2016-05-14;444;444;222;null;null;EUR;17;8.5;461;230.5;0.5
0;KZ75125KZT2069101999;2016-05-15;531;531;265.5;87;43.5;EUR;null;null;444;222;0.5
0;KZ75125KZT2069101999;2016-05-16;627;627;313.5;96;48;EUR;null;null;531;265.5;0.5
0;KZ75125KZT2069101999;2016-05-17;568;568;284;null;null;EUR;59;29.5;627;313.5;0.5
0;KZ75125KZT2069101999;2016-05-18;591;591;295.5;23;11.5;EUR;null;null;568;284;0.5
0;KZ75125KZT2069101999;2016-05-19;524;524;262;null;null;EUR;67;33.5;591;295.5;0.5
0;KZ75125KZT2069101999;2016-05-20;524;524;262;null;null;EUR;0;0;524;262;0.5
0;KZ75125KZT2069101999;2016-05-21;552;552;276;28;14;EUR;null;null;524;262;0.5
0;KZ75125KZT2069101999;2016-05-22;461;461;230.5;null;null;EUR;91;45.5;552;276;0.5
0;KZ75125KZT2069101999;2016-05-23;435;435;217.5;null;null;EUR;26;13;461;230.5;0.5
0;KZ75125KZT2069101999;2016-05-24;461;461;230.5;26;13;EUR;null;null;435;217.5;0.5
0;KZ75125KZT2069101999;2016-05-25;373;373;186.5;null;null;EUR;88;44;461;230.5;0.5
0;KZ75125KZT2069101999;2016-05-26;377;377;188.5;4;2;EUR;null;null;373;186.5;0.5
0;KZ75125KZT2069101999;2016-05-27;354;354;177;null;null;EUR;23;11.5;377;188.5;0.5
0;KZ75125KZT2069101999;2016-05-28;438;438;219;84;42;EUR;null;null;354;177;0.5
0;KZ75125KZT2069101999;2016-05-29;535;535;267.5;97;48.5;EUR;null;null;438;219;0.5
0;KZ75125KZT2069101999;2016-05-30;463;463;231.5;null;null;EUR;72;36;535;267.5;0.5
0;KZ75125KZT2069101999;2016-05-31;541;541;270.5;78;39;EUR;null;null;463;231.5;0.5
0;KZ75125KZT2069101999;2016-06-01;523;523;261.5;null;null;EUR;18;9;541;270.5;0.5
0;KZ75125KZT2069101999;2016-06-02;469;469;234.5;null;null;EUR;54;27;523;261.5;0.5
0;KZ75125KZT2069101999;2016-06-03;445;445;222.5;null;null;EUR;24;12;469;234.5;0.5
0;KZ75125KZT2069101999;2016-06-04;370;370;185;null;null;EUR;75;37.5;445;222.5;0.5
0;KZ75125KZT2069101999;2016-06-05;402;402;201;32;16;EUR;null;null;370;185;0.5
0;KZ75125KZT2069101999;2016-06-06;405;405;202.5;3;1.5;EUR;null;null;402;201;0.5
0;KZ75125KZT2069101999;2016-06-07;432;432;216;27;13.5;EUR;null;null;405;202.5;0.5
0;KZ75125KZT2069101999;2016-06-08;483;483;241.5;51;25.5;EUR;null;null;432;216;0.5
0;KZ75125KZT2069101999;2016-06-09;430;430;215;null;null;EUR;53;26.5;483;241.5;0.5
0;KZ75125KZT2069101999;2016-06-10;494;494;247;64;32;EUR;null;null;430;215;0.5
0;KZ75125KZT2069101999;2016-06-11;414;414;207;null;null;EUR;80;40;494;247;0.5
0;KZ75125KZT2069101999;2016-06-12;455;455;227.5;41;20.5;EUR;null;null;414;207;0.5
0;KZ75125KZT2069101999;2016-06-13;414;414;207;null;null;EUR;41;20.5;455;227.5;0.5
0;KZ75125KZT2069101999;2016-06-14;445;445;222.5;31;15.5;EUR;null;null;414;207;0.5
0;KZ75125KZT2069101999;2016-06-15;368;368;184;null;null;EUR;77;38.5;445;222.5;0.5
0;KZ75125KZT2069101999;2016-06-16;317;317;158.5;null;null;EUR;51;25.5;368;184;0.5
0;KZ75125KZT2069101999;2016-06-17;338;338;169;21;10.5;EUR;null;null;317;158.5;0.5
0;KZ75125KZT2069101999;2016-06-18;375;375;187.5;37;18.5;EUR;null;null;338;169;0.5
0;KZ75125KZT2069101999;2016-06-19;306;306;153;null;null;EUR;69;34.5;375;187.5;0.5
0;KZ75125KZT2069101999;2016-06-20;396;396;198;90;45;EUR;null;null;306;153;0.5
0;KZ75125KZT2069101999;2016-06-21;482;482;241;86;43;EUR;null;null;396;198;0.5
0;KZ75125KZT2069101999;2016-06-22;507;507;253.5;25;12.5;EUR;null;null;482;241;0.5
0;KZ75125KZT2069101999;2016-06-23;526;526;263;19;9.5;EUR;null;null;507;253.5;0.5
